"class","name","group_units","WT_1","WT_2","WT_3","WT_4","WT_5","WT_6","KO_1","KO_2","KO_3","KO_4","KO_5","KO_6","feature_id"
"PC","PC(12:0/20:4)","nmol/mg",0.00921897415310566,0.00915620040856248,0.00907852258201437,0.00926718089643658,0.00929231090306481,0.00931934201757063,NA,NA,NA,NA,NA,NA,"pc_12_0_20_4"
"PC","PC(16:0/14:0)","nmol/mg",3.85112504040101,3.64840589321313,4.14659495727127,3.19578843454779,5.56393085472206,3.30002965208426,2.08337847161511,2.38469034766623,2.00028102564734,2.06969875589467,2.38697187478664,2.13876161080136,"pc_16_0_14_0"
"PC","PC(16:0/16:1)","nmol/mg",13.6805335081642,13.3722018243129,14.1039718750144,9.57251627229809,14.3065863366363,11.6821819099791,14.3952047582023,16.8373930047907,13.777194878013,13.9870196989168,18.5854243335134,14.7253332262184,"pc_16_0_16_1"
"PC","PC(18:1/20:1)","nmol/mg",0.336872698940996,0.236661898801981,0.404171681502527,0.224947661263605,0.364861623462908,0.234048899463717,0.147662415579569,0.2050141806596,0.141140109743994,0.164736661990878,0.223332853457154,0.176749964986016,"pc_18_1_20_1"
"PC","PC(18:1/20:5)","nmol/mg",0.138761578505934,0.120758143858154,0.235719880615096,0.0676177782860005,0.148412587158672,0.109310578949409,0.0549142284579676,0.0561664431874741,0.0579597449209367,0.0602421021566883,0.0677014230226972,0.0697102173971604,"pc_18_1_20_5"
"PC","PC(18:1/22:2)","nmol/mg",NA,NA,NA,NA,NA,NA,0.0047671574386109,0.00492277152520336,0.00293548704052066,0.00747516725426226,0.0153726951432554,0.00458800506599419,"pc_18_1_22_2"
"PC","PC(18:1/22:6)","nmol/mg",0.336357052239664,0.383019379497447,0.471380569190481,0.261729704279686,0.523574047368175,0.337168984593506,0.184842864356599,0.158195732222512,0.115536582402505,0.258829151582553,0.266953241701519,0.258845270824033,"pc_18_1_22_6"
"PC","PC(18:2/20:3)","nmol/mg",0.0366990651462492,0.0301951455339121,0.0471150011796859,0.0234998545085788,0.0397712061955704,0.0278269316509812,0.019442808566794,0.0209102648690426,0.0190168947548999,0.0203498754681346,0.0226112013710815,0.0205488387809233,"pc_18_2_20_3"
"PC","PC(18:2/22:5)","nmol/mg",0.0189826933181805,0.0150412041910489,0.0311986167098081,0.012808216636808,0.0201779526056329,0.0132532151229978,0.0150269050600259,0.0207074942600553,0.0114954768653891,0.0243621905109032,0.0191228172492668,0.0170664338549936,"pc_18_2_22_5"
"PC","PC(14:0/14:1)","nmol/mg",0.0104341510682638,0.00741235233024373,0.00872488285546387,0.00629859776330445,0.00951544009428917,0.00777752515054304,0.012558530015186,0.0104135229549748,0.00779691276127974,0.00849417670196618,0.0122693197160574,0.012249113157381,"pc_14_0_14_1"
"PC","PC(14:0/20:2)","nmol/mg",0.0134460584058924,0.0121295467372944,0.0155256739536928,0.00963209586278687,0.0142338415609751,0.0109242891752051,0.0128141896784949,0.00990681769242157,0.00991193959100009,0.0104842667135075,0.014106220510321,0.0131939338311721,"pc_14_0_20_2"
"PC","PC(14:0/22:1)","nmol/mg",0.00698796599030939,0.00698589529046743,0.00702614349889448,0.00702648714297907,0.00703818076719691,0.00698578725295544,0.00593553575259824,0.00675913291347546,0.00491541385218875,0.00977745563612924,0.00894890775977822,0.00798424140221259,"pc_14_0_22_1"
"PC","PC(16:0/16:0)","nmol/mg",4.63933701359917,3.84072497207444,4.78357105366736,3.26247835744362,4.86125759967007,3.34137264198508,1.70375860595918,2.30686595239649,1.45542901862375,1.57545408647314,2.64089025161848,2.03381946104963,"pc_16_0_16_0"
"PC","PC(16:0/18:1)","nmol/mg",31.6328236479979,30.1674855577414,33.9343474839672,23.3204876700152,33.7226421289003,29.4881394427667,25.7028998997301,27.7219988838242,23.6293277324857,26.9817231733808,32.2205271471182,28.0134953158666,"pc_16_0_18_1"
"PC","PC(16:0/20:1)","nmol/mg",0.360779819254965,0.358815605224652,0.624944224505607,0.346634433179566,0.390404759202179,0.351752526268307,0.240595016274002,0.300691760672077,0.239310032803417,0.250582381062916,0.340154004353323,0.303939796602837,"pc_16_0_20_1"
"PC","PC(17:0/16:1)","nmol/mg",0.275689017644668,0.267545707133621,0.323573340125431,0.189354986179642,0.280441251291541,0.212154960526362,0.202962836118234,0.21643114830348,0.152103674903635,0.212092886555099,0.259241042402092,0.198692839067431,"pc_17_0_16_1"
"PC","PC(17:0/22:6)","nmol/mg",0.0160939737748458,0.0172818230768853,0.0191871537956826,0.0145934221244566,0.0210004428773402,0.0153236646139239,NA,NA,NA,NA,NA,NA,"pc_17_0_22_6"
"PC","PC(18:0/18:0)","nmol/mg",0.108788770065098,0.0761079280486111,0.123796578916787,0.0723770218246805,0.120170372956452,0.097153162158919,0.0641355852014507,0.0653535845583193,0.0529829136291846,0.0550885814067323,0.0724847159409029,0.0687535212325695,"pc_18_0_18_0"
"PC","PC(18:0/22:5)","nmol/mg",0.131255521327835,0.115253757774772,0.155205466745106,0.0827557361948215,0.180096992554536,0.109992799636134,0.0481711495105204,0.0557774304903112,0.0535986297981988,0.04865120106633,0.0594323309617169,0.0581706372276704,"pc_18_0_22_5"
"PC","PC(18:1/22:5)","nmol/mg",0.239816837359628,0.179614356655501,0.283724774299675,0.125160515947915,0.262306912211598,0.145330994157703,0.110132296139691,0.137440465218377,0.113465616237626,0.12885301731627,0.16279961778394,0.129404765862877,"pc_18_1_22_5"
"PC","PC(12:0/16:1)","nmol/mg",0.0271378110667751,0.0323448439574038,0.0375988033201669,0.0212759247761538,0.0415184271832322,0.0315571071166374,0.0292105802125626,0.0306425374233732,0.0218584573624416,0.0281940856593794,0.0312393277402845,0.0280277287951223,"pc_12_0_16_1"
"PC","PC(14:0/20:3)","nmol/mg",0.0423894977109059,0.0639737242833481,0.06428226335254,0.0273643708753182,0.0677607875445821,0.0360995065183371,0.0480984860389233,0.0396492979186584,0.0385427077006955,0.0383218064949128,0.0450273074634861,0.0506973990034335,"pc_14_0_20_3"
"PC","PC(16:0/18:3)","nmol/mg",0.0884287582156438,0.117535197272657,0.179272409979602,0.0756831475344874,0.127532886896459,0.0768885127591488,0.110766788658225,0.118556340613046,0.110335921759958,0.117515850403637,0.176338627854871,0.123083419901596,"pc_16_0_18_3"
"PC","PC(17:0/20:4)","nmol/mg",0.0351187390380915,0.0310849182414722,0.0486134392417858,0.0265308089602258,0.0350554443865003,0.0223132899106519,0.0158813190220905,0.0210307429373431,0.0160897878576781,0.0166694044872137,0.019272063747397,0.0147352995716725,"pc_17_0_20_4"
"PC","PC(18:0/12:0)","nmol/mg",0.188101235229903,0.198809084970823,0.215503321685506,0.187550575995767,0.20752125102359,0.13796334580355,0.0811711404059824,0.110003922555076,0.0727098702550383,0.101817135360809,0.131552946341133,0.112294138802588,"pc_18_0_12_0"
"PC","PC(18:0/14:1)","nmol/mg",0.0169114901480637,0.0183845754181548,0.0239368730837646,0.0144054225158856,0.0176168548312541,0.0123546368480427,0.0196575816833622,0.0155292571493533,0.0159693728137593,0.0134514048531458,0.0209633218884463,0.0155540281089523,"pc_18_0_14_1"
"PC","PC(18:0/16:1)","nmol/mg",1.73020160657844,1.45548890293651,1.83557955732684,1.15375381417999,1.771044302316,1.40076920459195,1.52033422594606,1.6661347627331,1.38987333115165,1.43968022328688,1.88070330413012,1.6677539413957,"pc_18_0_16_1"
"PC","PC(18:0/22:4)","nmol/mg",0.0356224889650004,0.0382054981978726,0.0512819573543361,0.0320818400873289,0.0389490491859941,0.0361408763738924,0.0235138354050467,0.0234676416988,0.0226215615947324,0.0150900520047865,0.0177841399519992,0.0139629469948753,"pc_18_0_22_4"
"PC","PC(18:1/18:1)","nmol/mg",6.70755493999696,5.77841357794927,8.41565959754946,5.1899316447676,7.25371196917038,5.26049791520387,5.03498939788629,5.66038614613963,4.25672297046813,5.09892096814294,5.95256575539026,5.70905953979072,"pc_18_1_18_1"
"PC","PC(18:1/18:2)","nmol/mg",1.26548205567979,1.23870626088046,2.0468802827159,1.14672111503343,1.91332020998185,1.15675184502587,1.1528886590502,1.22983916142276,0.884840506043114,1.17366954122446,1.39774815309043,1.29717135152225,"pc_18_1_18_2"
"PC","PC(18:1/22:4)","nmol/mg",0.0762068579344355,0.0673903433924006,0.0986252458107143,0.065906587525775,0.0814020166509031,0.0559346377069212,0.0415755815528478,0.0373136327991717,0.0361298198928366,0.0403527620921789,0.0487336648234085,0.0363232887688819,"pc_18_1_22_4"
"PC","PC(18:2/20:2)","nmol/mg",0.0106615991797085,0.0101853635987788,0.011816227604106,0.00957997179284766,0.012503964804948,0.0114002486445856,NA,NA,NA,NA,NA,NA,"pc_18_2_20_2"
"PC","PC(20:0/16:1)","nmol/mg",0.0784488319361906,0.0819892575301923,0.0941994302516838,0.0660716245515511,0.0831598203063504,0.0794385836047414,0.0849537442415345,0.0918928252526406,0.0719715725327232,0.0807924096709681,0.101785008397657,0.0858753608624059,"pc_20_0_16_1"
"PC","PC(14:0/18:1)","nmol/mg",1.92471011255973,1.82923516346868,2.50955806048018,1.7096989020301,2.12131656269145,1.63007711504557,2.31328570266074,2.409801334337,1.95577530501875,2.32100771903562,2.71891538876497,2.39657912641268,"pc_14_0_18_1"
"PC","PC(14:0/22:5)","nmol/mg",0.0397438732975003,0.0397217367696007,0.0769169348874932,0.0230255707166879,0.0525599202301274,0.0418635063067565,0.0353692428316808,0.0407421512501888,0.0343986520878935,0.0361291888592149,0.0439309912858019,0.0430084182038631,"pc_14_0_22_5"
"PC","PC(14:0/22:6)","nmol/mg",0.0428921965971497,0.0420878309672631,0.0812561277491062,0.0410268472726758,0.0629081620554169,0.0565355353335072,0.0546292895956865,0.0456898503717227,0.0418248197951275,0.065394082119926,0.0560929248313933,0.0778961441279407,"pc_14_0_22_6"
"PC","PC(16:0/22:2)","nmol/mg",0.0158318554550778,0.013716734475692,0.0254247963588069,0.00880158790679168,0.031045924091355,0.0124280120272147,0.0116809512797688,0.0108142316893157,0.00879782777899177,0.0109297452514582,0.0102593102792146,0.0124375447700402,"pc_16_0_22_2"
"PC","PC(16:0/22:6)","nmol/mg",0.665183266173688,0.76448441172696,0.79625697484362,0.507545369875649,0.87096138422793,0.686894734585418,0.455362985488925,0.452825484527392,0.424579165484176,0.486142421482381,0.571597542774734,0.490364403422383,"pc_16_0_22_6"
"PC","PC(18:0/14:0)","nmol/mg",0.379748571123315,0.376837133277234,0.418812544138613,0.216813924529574,0.41358142213726,0.272353433048723,0.238361451987097,0.262378726040934,0.199959913317683,0.258829884319799,0.338445794830784,0.275529812983813,"pc_18_0_14_0"
"PC","PC(14:0/16:1)","nmol/mg",0.881597800043363,0.944838425074108,1.09141549302171,0.734250309500334,1.15693655125168,0.760899500966996,1.17848755850845,1.37028033940435,1.15820212604544,1.31659156670953,1.52187988701109,1.34619655491727,"pc_14_0_16_1"
"PC","PC(14:0/18:2)","nmol/mg",0.122703671681584,0.118093738047272,0.19598116056279,0.0967787500884751,0.127920075496151,0.10328761178448,0.141162253493,0.142684264147976,0.113738743743782,0.161037058247091,0.174951081039874,0.168992023235738,"pc_14_0_18_2"
"PC","PC(14:0/22:4)","nmol/mg",0.0192389828655646,0.0200363550975282,0.0224739298900589,0.017545091125361,0.024056227198025,0.0188037459880904,0.0109062571738995,0.0140601981522452,0.0093603259643908,0.0139352816583044,0.0154104193711638,0.0127295684456855,"pc_14_0_22_4"
"PC","PC(15:0/18:2)","nmol/mg",0.0145060664814516,0.0117049800836792,0.0165245782175564,0.0141312447214016,0.0176110884409665,0.0135997185963321,0.00754186867800437,0.0150029358850262,0.00665380786941254,0.00955041405711933,0.0231768285759709,0.0151685256938472,"pc_15_0_18_2"
"PC","PC(16:0/18:0)","nmol/mg",0.938389061636652,0.853057299154043,1.33113304116333,0.794518232961841,0.999454705718948,0.814863404554859,0.729903121787726,0.805888764386575,0.630909539351832,0.655263950510951,0.810712951051047,0.793821611318725,"pc_16_0_18_0"
"PC","PC(16:0/20:4)","nmol/mg",1.70331977695461,1.46476152412701,1.99068881235623,1.28984240084085,1.91413455923849,1.32313807725036,1.01215755276003,1.12612734898833,0.978192839758135,1.07391128998659,1.16602892314632,1.12920619437552,"pc_16_0_20_4"
"PC","PC(16:0/20:5)","nmol/mg",0.247941074569843,0.237624679151846,0.363277668520845,0.237457487303673,0.294464417327053,0.237550501295223,0.136696924426712,0.148501022206511,0.134040812764587,0.137666800507386,0.15896816893844,0.169563104734681,"pc_16_0_20_5"
"PC","PC(16:0/22:1)","nmol/mg",0.0142812425534566,0.015879873412309,0.0213150539739823,0.0139478416549897,0.0212032488752691,0.015110273939551,0.0117566549433815,0.0165911805319822,0.0125927328998317,0.0137523886495892,0.0127913823104853,0.0152819051668369,"pc_16_0_22_1"
"PC","PC(16:0/22:4)","nmol/mg",0.203487829170926,0.171055146446874,0.357167659686556,0.166017893998258,0.23856095811299,0.131986968589193,0.101566180529691,0.112476210511625,0.0962503722868728,0.116349912457976,0.120433244702333,0.102611423123527,"pc_16_0_22_4"
"PC","PC(17:0/18:1)","nmol/mg",0.19008787679844,0.182443689039819,0.229228662559463,0.166962095778666,0.197802076766347,0.178400695607381,0.135276794908046,0.140457005054612,0.11423435967876,0.116660621900611,0.160347043012866,0.158541630566208,"pc_17_0_18_1"
"PC","PC(17:0/18:2)","nmol/mg",0.0202899386576263,0.0237305353855276,0.0268380128996578,0.0180845149295287,0.0318643723042306,0.0205557794741708,0.00912149617836957,0.016462001327567,0.00646341617600216,0.014409954633077,0.0282830410982456,0.015770618849842,"pc_17_0_18_2"
"PC","PC(18:0/18:3)","nmol/mg",0.0199616728709138,0.021164398581244,0.0264397615315864,0.0198632764312402,0.0225654805972754,0.021044166694351,0.0226980855067616,0.023794851228489,0.0203950759475092,0.0217916815424635,0.0234032290726131,0.0232636889542161,"pc_18_0_18_3"
"PC","PC(18:0/20:0)","nmol/mg",0.0236090290052316,0.0236365866824231,0.026299737783688,0.0225002497386857,0.0268225918469254,0.0222204896517347,0.0113087482784298,0.0124084025330658,0.0100720374516433,0.0146221876499913,0.0177580243386694,0.012841289420146,"pc_18_0_20_0"
"PC","PC(18:0/20:4)","nmol/mg",0.537324591806353,0.507113908546705,0.580379027371643,0.421857146274,0.639865997419006,0.484337417691094,0.22998624498836,0.2420681132539,0.202175428732867,0.236053666495332,0.326325622875532,0.259815761350913,"pc_18_0_20_4"
"PC","PC(18:0/20:5)","nmol/mg",0.0804797106540654,0.0654219171407708,0.104397494370795,0.0621270724126726,0.0820498787240191,0.0543715105442984,0.0358206447348734,0.0346600817306663,0.0285186738284863,0.034974799684779,0.0337698243935846,0.0416911420983143,"pc_18_0_20_5"
"PC","PC(18:0/22:6)","nmol/mg",0.154707757755316,0.140903036240402,0.166964583915807,0.138813020363663,0.173542168776554,0.166782240501178,0.0964843299191059,0.0775461937437333,0.0699038312079725,0.100737439259012,0.107086379452724,0.10119538042311,"pc_18_0_22_6"
"PC","PC(18:1/20:2)","nmol/mg",0.0989099361203206,0.0979756971038835,0.12390577594831,0.0568627662843116,0.099546039331116,0.0825468409329111,0.0477945575228971,0.0511794407871901,0.0462642440159767,0.0495396605483833,0.0660294442506893,0.0555858541512155,"pc_18_1_20_2"
"PC","PC(18:1/20:4)","nmol/mg",0.752851196698319,0.721924821163635,1.12162498084183,0.622455804176483,1.05241772930949,0.713443964400478,0.429966692553498,0.531376310627251,0.455858761199224,0.506110027484449,0.635404910234457,0.533890236604673,"pc_18_1_20_4"
"PC","PC(18:2/16:1)","nmol/mg",0.335241496103761,0.363186142915777,0.39064575098309,0.24036229476663,0.373795053929644,0.29518782208339,0.415650201838671,0.461454729615444,0.333775192397296,0.435961283547748,0.534593045130598,0.524418079876747,"pc_18_2_16_1"
"PC","PC(20:0/20:3)","nmol/mg",0.0117112452440329,0.0135834155195213,0.0118863759343852,0.00904715188109255,0.0159494864568133,0.00973587180785149,NA,NA,NA,NA,NA,NA,"pc_20_0_20_3"
"PC","PC(12:0/18:1)","nmol/mg",0.207506463270864,0.170493048458085,0.22973029828574,0.13541881581403,0.223955880697422,0.134184476054575,0.111729590487023,0.113305545721789,0.0939694377956801,0.0955032440703391,0.1422771105647,0.108395319049011,"pc_12_0_18_1"
"PC","PC(14:0/20:1)","nmol/mg",0.0748440912183368,0.0743872172656886,0.0997271352655458,0.051569021987954,0.0867250905947277,0.0649202626490362,0.0713885419626115,0.0772479062214136,0.070660742108768,0.0727301875980682,0.123896065964319,0.0990670903179784,"pc_14_0_20_1"
"PC","PC(14:0/20:4)","nmol/mg",0.0982639304382503,0.0931573612148343,0.10661162100811,0.078695651986658,0.11528443034173,0.0809950991769293,0.0891019024015296,0.116075198042191,0.0858891857140329,0.0980423544178306,0.109071215173365,0.106951972204677,"pc_14_0_20_4"
"PC","PC(15:0/20:3)","nmol/mg",0.0228510003700753,0.0236890450615009,0.0225087274348249,0.0238038051421641,0.0226646620836404,0.0295053980514909,NA,NA,NA,NA,NA,NA,"pc_15_0_20_3"
"PC","PC(16:0/14:1)","nmol/mg",0.0885477122806639,0.0753524014834952,0.101047268167802,0.0745333674218723,0.121069037867394,0.0615515350416654,0.0957427295580611,0.112185108288412,0.0885234248780145,0.0901608855174355,0.116907855497398,0.107152121083385,"pc_16_0_14_1"
"PC","PC(16:0/18:2)","nmol/mg",2.97562121944977,1.94822961625498,3.27905483174709,1.74345383016741,3.17892290662571,1.81080849782773,2.1772349612577,2.38618972822931,2.14622442920237,2.34064836322439,2.57803443747462,2.46252950326078,"pc_16_0_18_2"
"PC","PC(17:0/14:1)","nmol/mg",0.0329080765832762,0.0225889964405567,0.0351259596402655,0.0252003210570076,0.0320784759558834,0.035624840655554,0.0208734391023565,0.0223512384203229,0.0245567920540793,0.0252918443940012,0.0254670958543108,0.0231521529105593,"pc_17_0_14_1"
"PC","PC(17:0/20:3)","nmol/mg",0.026614462334763,0.0212185101992605,0.0301412484832377,0.0398536785457912,0.0279240770064305,0.0218815872173558,NA,NA,NA,NA,NA,NA,"pc_17_0_20_3"
"PC","PC(18:0/18:2)","nmol/mg",0.656844007550467,0.665815117047068,0.876434076064908,0.564401363381116,0.785276691663842,0.653847856123148,0.370852959692428,0.384995511245071,0.361711182858312,0.373072254962347,0.478481253384342,0.475433854005713,"pc_18_0_18_2"
"PC","PC(18:1/16:1)","nmol/mg",5.04331587432959,4.41704059393286,6.10262990923737,4.25181713730642,5.08853111861737,4.37489192990532,6.33548755009926,6.73035007723151,5.75251293588101,6.33810720228313,8.40666170945251,8.15975158280938,"pc_18_1_16_1"
"PC","PC(18:1/18:3)","nmol/mg",0.0556813662868146,0.0547322613268483,0.0741462983251726,0.0487282538601262,0.0699162799324158,0.0489298819276746,0.0529018470229728,0.0541947179712705,0.05197888415576,0.0594688874642219,0.0643089564900904,0.0583941564357007,"pc_18_1_18_3"
"PC","PC(18:2/22:6)","nmol/mg",0.0384098005443399,0.0490884085543903,0.0586424343296647,0.0323533234124105,0.051720975107329,0.0480794325890127,0.0194108717823062,0.0178260356310828,0.012605837164674,0.0251990957769045,0.03288573656758,0.0269620413034294,"pc_18_2_22_6"
"PC","PC(20:0/14:1)","nmol/mg",0.00681891509323842,0.00400046606945255,0.00779947437493069,0.00840772263074166,0.00843062165535126,0.0109820159477078,0.00865970959881313,0.0118426065829383,0.00791835198193322,0.00876242890516678,0.00927719807437669,0.00878017416129063,"pc_20_0_14_1"
"PC","PC(14:0/20:5)","nmol/mg",0.0244956864904972,0.0365044821839907,0.021437720106683,0.01589340117336,0.0185104175848848,0.0151406526736395,0.0131677576371063,0.0199806298009783,0.0150919570526319,0.0179337016983112,0.0211396542552786,0.0155516462592333,"pc_14_0_20_5"
"PC","PC(15:0/14:1)","nmol/mg",0.0179051630605685,0.018047657498047,0.0185856443064947,0.0167257898973984,0.0186385907794268,0.0190478183662512,NA,NA,NA,NA,NA,NA,"pc_15_0_14_1"
"PC","PC(15:0/16:1)","nmol/mg",0.218489533659372,0.233594126807533,0.381549011253075,0.210171209572285,0.312710886002608,0.216737636258398,0.353547448789554,0.336059220082509,0.241920037563734,0.293714446657981,0.411747628481803,0.276248207114673,"pc_15_0_16_1"
"PC","PC(15:0/18:1)","nmol/mg",0.228474081940814,0.227588743924646,0.273771754283083,0.149116878386614,0.253895125804903,0.205801336304951,0.177916386000844,0.200902583387139,0.165952824353398,0.193549941771318,0.215641620173462,0.204389965051731,"pc_15_0_18_1"
"PC","PC(16:0/12:0)","nmol/mg",0.0950870680365273,0.10730561226959,0.12958812095771,0.0836187121649973,0.142843452991886,0.0766184410110438,0.0906557368797145,0.0781465191065732,0.0767609559083034,0.0827609107982243,0.106357751648572,0.101605782252561,"pc_16_0_12_0"
"PC","PC(16:0/20:2)","nmol/mg",0.185797542761743,0.172382558588575,0.206903187778245,0.101988318149363,0.197583458537132,0.122713053106776,0.0831304738792372,0.0923423661663856,0.0778557154875151,0.113417361750578,0.118653120496984,0.115571620474009,"pc_16_0_20_2"
"PC","PC(16:0/22:5)","nmol/mg",0.696950093630548,0.633792865791849,0.806258350075953,0.338954115772579,0.811783384574391,0.449625060292628,0.292262250816595,0.293259315820231,0.238392716560587,0.258432050436342,0.320698770679293,0.305534813794563,"pc_16_0_22_5"
"PC","PC(18:0/18:1)","nmol/mg",3.62989406748611,3.51172285644739,4.92115894162791,3.15959853926468,3.64960898866164,3.40241913316708,2.35598381541458,2.42282392305747,1.93849945274821,2.37924268471633,2.47288785469091,2.43470039561132,"pc_18_0_18_1"
"PC","PC(18:0/20:3)","nmol/mg",0.253380125533987,0.239898877637545,0.298002790315728,0.205571883148971,0.288414979818717,0.221559915035777,0.126646151634675,0.124795915626995,0.113388557586105,0.12008334924045,0.130820818268573,0.1270274436929,"pc_18_0_20_3"
"PC","PC(18:1/20:3)","nmol/mg",0.417500287674465,0.401199257036731,0.69729630542903,0.29223099188781,0.503394558399716,0.338239187318331,0.2571683711003,0.26421562449534,0.242084502666083,0.251615969906402,0.291497738509803,0.276410361083242,"pc_18_1_20_3"
"PC","PC(18:2/20:4)","nmol/mg",0.0438924442681705,0.042288161035366,0.0446125132227698,0.0386695724113634,0.0622718050884142,0.0411614918627008,0.0272397858980327,0.0288707277753666,0.0265553221694954,0.0302433272200061,0.03339465454638,0.0315487587549665,"pc_18_2_20_4"
"PC","PC(18:2/22:4)","nmol/mg",0.0147210017104732,0.0147495435072125,0.0147696789275537,0.0147732451607744,0.0147351788282347,0.014785926713575,NA,NA,NA,NA,NA,NA,"pc_18_2_22_4"
"PE","PE(14:0/22:4)","nmol/mg",0.00289067054973276,0.00280935450060568,0.0029095815913378,0.00277816494411959,0.00361719742217399,0.00328432248309655,0.00294872031074483,0.00329334989731718,0.00269421690038189,0.00382973936917711,0.00271082453383117,0.00276917689608025,"pe_14_0_22_4"
"PE","PE(14:0/22:5)","nmol/mg",0.00457889624049059,0.00273108713603996,0.00576928385015334,0.00340253408000002,0.00340902924868655,0.00453589818542576,0.00441674053555422,0.00495082363773055,0.00309715475192832,0.00373492154456073,0.00641355556409144,0.00500045862135808,"pe_14_0_22_5"
"PE","PE(15:0/22:5)","nmol/mg",0.00556962538277047,0.00424388822723113,0.00681918661482583,0.00393020119252025,0.00471232649667074,0.00383438186393971,0.0031516626665456,0.00368100360711376,0.00461579493443454,0.00331440497550223,0.00525373502174385,0.00553161089669593,"pe_15_0_22_5"
"PE","PE(16:0/20:2)","nmol/mg",0.030474020479411,0.0257261191694799,0.0307268599109875,0.0208086765006246,0.0306580378646943,0.0210482375951262,0.0178808625531134,0.0191596580067319,0.016473874800735,0.020400484050676,0.0218335718927367,0.0212984112614696,"pe_16_0_20_2"
"PE","PE(16:0/22:1)","nmol/mg",0.00222110945496838,0.00240815330352749,0.00267544081764329,0.00188819108761712,0.00252060711322493,0.00246905645899703,0.00193767850163746,0.00256597910049221,0.00201377900692352,0.0029064526363562,0.00324050145666365,0.0031710751707488,"pe_16_0_22_1"
"PE","PE(17:0/18:1)","nmol/mg",0.168127154415947,0.159333263734421,0.182232973540002,0.128409135458758,0.221077493968579,0.134617830057767,0.108683006568134,0.118439398450769,0.0974821017934745,0.113303259681814,0.130859811653982,0.114796022472451,"pe_17_0_18_1"
"PE","PE(18:0/22:5)","nmol/mg",0.356746207401098,0.325802893178691,0.637748582309077,0.244046000061004,0.364047115500831,0.258153005314989,0.152537244951521,0.186265683243364,0.142279790590817,0.166198254569308,0.229824382354216,0.186645376462626,"pe_18_0_22_5"
"PE","PE(18:1/14:1)","nmol/mg",0.0294061308561616,0.0284889297269434,0.0378797691494455,0.0249567021592693,0.0317784759197844,0.0252020724647373,0.0213200539566805,0.0291906648574725,0.0212234806271063,0.0280623922735169,0.0415625559636956,0.0299582743196721,"pe_18_1_14_1"
"PE","PE(18:1/18:1)","nmol/mg",3.17782227212333,3.09141372091661,3.6343155498608,2.4264775089105,3.57042160481197,3.00578549489377,2.92200906256944,3.00440865697207,2.53587851452742,2.96214025819721,3.14185858204574,3.06600767695197,"pe_18_1_18_1"
"PE","PE(18:1/20:1)","nmol/mg",0.156684702126923,0.154468766368644,0.169832481279856,0.0740053248592075,0.195775076253259,0.134836844874602,0.107690166159691,0.109292599406001,0.0780970280704598,0.12058913003826,0.13039580822887,0.129726966240226,"pe_18_1_20_1"
"PE","PE(18:1/22:4)","nmol/mg",0.157533629277799,0.148474313759938,0.179373698726756,0.123640100029887,0.176235172870954,0.125699010301052,0.0699430545746248,0.0756511832048774,0.0568475960190448,0.059779653437888,0.0979919254587255,0.0894197860340421,"pe_18_1_22_4"
"PE","PE(18:1/22:5)","nmol/mg",0.302691414618482,0.248402048313705,0.454945166543881,0.193771794420176,0.416275448148424,0.208065612995634,0.134247887989971,0.136892482713538,0.121279670745677,0.124396349430844,0.185385067932151,0.169301825863946,"pe_18_1_22_5"
"PE","PE(18:2/18:2)","nmol/mg",0.0118207275510707,0.0115599928423328,0.0119976876619653,0.0102943851980537,0.013624849067576,0.011516007867422,0.00821570283534087,0.00929068251244938,0.00812059844898907,0.00877860870607162,0.0111785520669964,0.0106593393996936,"pe_18_2_18_2"
"PE","PE(18:2/22:4)","nmol/mg",0.00760773427176394,0.00622939824991984,0.00763793944249726,0.0057890244760628,0.00754600453571633,0.00635520327501426,0.00449737749344895,0.00418329020959777,0.00415042384668448,0.00381946838302554,0.0048302444389274,0.00468540922643403,"pe_18_2_22_4"
"PE","PE(O-16:0/20:4)","nmol/mg",0.160656193755439,0.16598579502727,0.183251668948543,0.141012310617816,0.182440702301383,0.14824055070504,0.175182091985218,0.214117326711284,0.14897568421753,0.184436288997954,0.281645244566205,0.24976780719184,"pe_o_16_0_20_4"
"PE","PE(O-16:0/20:5)","nmol/mg",0.0250538885843638,0.025388465424342,0.0377871793653904,0.0193900616389615,0.0304405618541504,0.018175445709041,0.0170831728380648,0.019278409007603,0.0147314503003477,0.0173852550210223,0.0260908619221489,0.0213467201866458,"pe_o_16_0_20_5"
"PE","PE(O-16:0/22:5)","nmol/mg",0.203685540193773,0.221863639215037,0.283008644658114,0.180767489785135,0.263738868426341,0.188004351310604,0.175133519035557,0.180848684398056,0.14899651154877,0.173448879704081,0.213066322331982,0.207049394821052,"pe_o_16_0_22_5"
"PE","PE(O-16:0/22:6)","nmol/mg",0.0583667199915581,0.0606044896488099,0.0827496364946232,0.0403413734527471,0.0701202984560795,0.0545666551104328,0.0475519075076672,0.0602486296668497,0.0470384383582469,0.0575070666095576,0.0702861533985438,0.066021530332058,"pe_o_16_0_22_6"
"PE","PE(O-18:0/16:0)","nmol/mg",0.0742857381007014,0.0600110770834555,0.0767141431350572,0.0541953249060547,0.0787693396061234,0.0696784576744897,0.0441522424743473,0.0495421713156333,0.0418231615703907,0.0487733038211674,0.0585101152411482,0.0542308770132161,"pe_o_18_0_16_0"
